id,happy_company_id,company_name,customer_type,taxable,region,business_phone,cell_phone,fax,customer_geocode,customer_lat,customer_long,customer_street1,customer_street2,customer_city,customer_state,customer_country,customer_zipcode,customer_county,user_id,user_id_update,active,created_at,updated_at,lock_version,company_name_normalized
888,1,Town of Shidler,,f,,918-793-7171,"","",,,,351 N. Cosden,"",Shidler,OK,,74652,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,town of shidler
890,1,Town Of Talala,,f,,918-215-4203,918-231-1003,"",,,,102 West Watova Street,"",Talala,OK,,74080,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,town of talala
891,1,Town of Wanette,,f,,405-383-2246,"","",,,,P.O. Box 142,"",Wanette,OK,,74878,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,town of wanette
892,1,Town of Washington,,f,,405-543-0253,405-288-2578,"",,,,204 North Main Street #127,"",Washington,OK,,73093,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,town of washington
893,1,"Town of Wellston, Oklahoma",,f,,405-315-8878,"","",,,,211 Cedar St.,"",Wellston,OK,,74881,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,town of wellston oklahoma
894,1,Town of West Siloam Springs,,t,,918-868-4404,"","",,,,4880 Cedar Dr.,"",Colcord,OK,,74338,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,town of west siloam springs
896,1,Townsend Elementary-Willowbrook,,t,,405-224-1554,"","",,,,4000 Epperly Dr,"",Del City,OK,,73115,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,townsend elementary willowbrook
897,1,Transformation Church,,t,,918-582-3580,"","",,,,10441 S. Regal Rd,"",Tulsa,OK,,74133,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,transformation church
898,1,Treehouse Academy,,t,,918-392-7852,"","",,,,6605 E. 93rd St.,"",Tulsa,OK,,74133,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,treehouse academy
899,1,Trinity Baptist Church,,f,,580-332-6317,"","",,,,123 N. Mississippi Ave.,"",Ada,OK,,74820,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,trinity baptist church
900,1,Trinity Episcopal Cathedral,,t,,501-912-3479,"","",,,,310 W. 17th St.,"",Little Rock,AR,,72206,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,trinity episcopal cathedral
901,1,Trinity Lutheran School,,t,,9184961401,"","",,,,15060 S. Harrels Ferry Rd.,"",Baton Rouge,LA,,70816,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,trinity lutheran school
902,1,Trinity Woods Tulsa,,t,,918-740-4117,"","",,,,4134 E. 31st St.,"",Tulsa,OK,,74135,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,trinity woods tulsa
904,1,TSET Healthy Living Program,,f,,405-375-2413,"","",,,,421 W. Bowman Ave.,"",Kingfisher,OK,,73750,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,tset healthy living program
905,1,Tulsa Airports Improvements Trust,,t,,(539) 240-4127,"","",,,,7777 Airport Drive,"",Tulsa,OK,,74115,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,tulsa airports improvements trust
906,1,Tulsa Bible Church,,f,,918-499-1513,"","",,,,5838 S. Sheridan Rd,"",Tulsa,OK,,74145,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,tulsa bible church
907,1,Tulsa CAP,,t,,918-549-8691,"","",,,,5330 East 31st Street,"",Tulsa,OK,,74135,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,tulsa cap
908,1,Tulsa City Parks Dept.,,f,,918-527-0210,"","",,,,175 E. 2nd St.,"",Tulsa,OK,,74103,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,tulsa city parks dept
909,1,Tulsa Classical Academy,,t,,918-688-3440,"","",,,,9815 S. Sheridan Rd.,"",Tulsa,OK,,74133,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,tulsa classical academy
910,1,Tulsa Country Club,,t,,918-555-5555,"","",,,,701 N. Union Ave.,"",Tulsa,OK,,74127,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,tulsa country club
911,1,Tulsa County,,f,,918-582-7595,"","",,,,218 W. 6th St.,"",Tulsa,OK,,74119,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,tulsa county
913,1,Tulsa Korean Methodist Church,,t,,501-551-1144,"","",,,,13322 E. 31st. St. ,"",Tulsa,OK,,74134,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,tulsa korean methodist church
914,1,Tulsa Metro Baptist Network,,t,,918-812-1729,"","",,,,4502 E 29th St,"",Tulsa,OK,,74117,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,tulsa metro baptist network
915,1,Turner Public Schools,,f,,580-276-1307,"","",,,,PO Box 159,"",Burneyville,OK,,73430,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,turner public schools
916,1,Tuttle Public Schools,,t,,405-381-2368,"","",,,,515 E. Main St,"",Tuttle,OK,,73089,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,tuttle public schools
918,1,TWG Development LLC,,t,,2195086265,"","",,,,3317 SW 74th St,"",Oklahoma City,OK,,73159,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,twg development llc
919,1,Twin Bridges HOA,,t,,210-410-1006,210-410-1006,"",,,,5016 Pont Neuf Rd,"",Edmond,OK,,73034,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,twin bridges hoa
920,1,Tyler Rickey,,f,,580-603-2010,"","",,,,100 Campus Dr.,"",Weatherford,OK,,73096,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,tyler rickey
921,1,Tyson Morton Agriculture,,t,,580-763-4855,"","",,,,1551 East Home Road ,"",Newkirk,OK,,74647,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,tyson morton agriculture
922,1,UAMS - Kids First Playground,,t,,501-574-1138,"","",,,,333 Executive Court,"",Little Rock,AR,,72205,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,uams kids first playground
923,1,UCP Adult ,,t,,501-228-3805,"","",,,,10400 W. 36th St.,"",Little Rock,AR,,72204,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,ucp adult
924,1,ULTRASITE,,t,,618-282-8200,"","",,,,1675 Locust St.,"",Red Bud,IL,,62278,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,ultrasite
925,1,UMOS,,f,,4172053489,"","",,,,505 Burkhart,"",Malden,MO,,63863,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,umos
927,1,US Fish & Wildlife Service,,f,,870-625-3350,"","",,,,302 Fish Hatchery Lane,"",Mammoth Springs,AR,,72554,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,us fish wildlife service
928,1,Valley View Elementary School,,t,,870-935-1910,"","",,,,5603 Kersey Lane,"",Jonesboro,AR,,72404,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,valley view elementary school
929,1,Valley View Intermediate,,t,,870-935-1910,"","",,,,2115 Valley View Drive,"",Jonesboro,AR,,72404,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,valley view intermediate
930,1,Van Buren School District,,t,,479-471-3120,"","",,,,505 Northridge Drive East,"",Van Buren,AR,,72956,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,van buren school district
932,1,Vance Air Force Base,,t,,(580) 213-7049,"","",,,,400 Young Rd,"",Vance Air Force Base,OK,,73705-5508,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,vance air force base
933,1,Vandergriff Elementary,,t,,870-321-2721,"","",,,,2200 North Vandergriff Drive,"",Fayetteville,AR,,72703,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,vandergriff elementary
934,1,Velma-Alma School District,,f,,580-467-4163,"","",,,,901 W. Main St.,"",Velma,OK,,73491,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,velma alma school district
935,1,Velma Elementary School,,t,,(580) 203-3702,"","",,,,1111 Main St.,"",Velma,OK,,73491,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,velma elementary school
936,1,Victim Safety Center,,t,,918-758-5553,"","",,,,P.O. Box 580,"",Okmulgee,OK,,74447,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,victim safety center
937,1,Victory Hispanic Church,,t,,918-600-7577,"","",,,,10811 E. 41st St.,"",Tulsa,OK,,74146,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,victory hispanic church
938,1,Villages at Coffee Creek,,t,,405-255-4703,"","",,,,700 Prairie Village Dr,"",Edmond,OK,,73003,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,villages at coffee creek
940,1,Vilonia School District ,,t,,501-796-4651,"","",,,,11 Eagle Street,"",Vilonia,AR,,72173,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,vilonia school district
941,1,Virgil Helton,,t,,918-864-6735,"","",,,,10615 W. 660 Rd. ,"",Hulbert,OK,,74441,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,virgil helton
942,1,Vortex Roof,,t,,405-496-8535,"","",,,,1362 SW Airport Rd.,"",Cache,OK,,73527,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,vortex roof
943,1,Voy Construction Co.,,f,,918-994-1160,"","",,,,8500 E. 41st St.,"",Tulsa,OK,,74145,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,voy construction co
944,1,Wagner General Contractors,,t,,(901)827-7692,"","",,,,1711 Higginson St.,"",Searcy,AR,,72143,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,wagner general contractors
945,1,WalMart Child Care Center,,t,,989-859-6024,"","",,,,2001 SE 10th St.,"",Bentonville,AR,,72712,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,walmart child care center
946,1,Warner Public Schools ,,t,,918-316-2478,"","",,,,1012 5th Ave,"",Warner,OK,,74469,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,warner public schools
948,1,Watonga Public Schools,,f,,405-380-5332,"","",,,,PO Box 310,"",Watonga,OK,,73772,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,watonga public schools
949,1,Watts Holiness Church,,t,,865-202-8905,"","",,,,110287 S. 4563 Rd.,"",Sallisaw,OK,,74955,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,watts holiness church
950,1,W&B Service Company,,t,,405-495-4030,405-495-4030,"",,,,900 South Morgan Rd,"",Oklahoma City,OK,,73128,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,w b service company
951,1,WCC Bear Cub Pre-K,,t,,501-729-4292,"","",,,,3259 Hwy 157,"",Judsonia,AR,,72081,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,wcc bear cub pre k
952,1,Welch Public Schools,,f,,918-625-2148,"","",,,,707 S. Curtis St.,"",Welch,OK,,74369,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,welch public schools
953,1,Western Sportsman Club,,t,,405-284-6398,"","",,,,20975 Pearl Lane,"",Hinton,OK,,73047,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,western sportsman club
955,1,Westpointe HOA,,t,,405-990-0484,"","",,,,601 Regiment Way,"",Yukon,OK,,73099,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,westpointe hoa
956,1,Westside Elementary School,,f,,918-923-4201,"","",,,,2600 Holly Rd.,"",Claremore,OK,,74017,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,westside elementary school
957,1,West View Baptist Church,,t,,580-665-5974,"","",,,,701 W Morgan St.,"",Paragould,AR,,72450,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,west view baptist church
958,1,Westwood Elementary School,,t,,479-996-7748,"","",,,,300 Westwood Ave.,"",Greenwood,AR,,72936,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,westwood elementary school
959,1,Whitefield Elementary School,,f,,918-967-8572,"","",,,,107 Redding St.,"",Whitefield,OK,,74472,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,whitefield elementary school
960,1,WIC Osage Nation,,f,,918-645-4799,"","",,,,1301 Grandview,"",Pawhuska,OK,,74056,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,wic osage nation
961,1,Wiggins Properties,,t,,405-371-0291,"","",,,,5100 North Brookline Ave,"",Oklahoma City,OK,,73112,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,wiggins properties
1,1,Arkansas Arts Academy,,t,,479-636-2272,"","",,,,2005 S. 12th St.,"",Rogers,AR,,72758,,,,t,2025-12-13 20:22:00.438122,2025-12-13 20:22:00.438122,0,arkansas arts academy
2,1,Bureau of Reclamation,,f,,406-247-4037,"","",,,,13101 Alameda Dr,"",Norman,OK,,73026,,,,t,2025-12-13 20:22:00.438122,2025-12-13 20:22:00.438122,0,bureau of reclamation
6,1,Choctaw Nation Head Start- Broken Bow Head Start ,,f,,580-920-7072,580-584-6680,"",,,,201 Chahta Road,"",Broken Bow,OK,,74728,,,,t,2025-12-13 20:22:00.438122,2025-12-13 20:22:00.438122,0,choctaw nation head start broken bow head start
16,1,First Baptist Church,,t,,870-270-8004,"","",,,,507 N. Rosser St.,"",Forrest City,AR,,72335,,,,t,2025-12-13 20:22:00.438122,2025-12-13 20:22:00.438122,0,first baptist church
23,1,Muscogee Nation - Department of Housing,,f,,918-549-2741,"","",,,,PO Box 580,"",Okmulgee,OK,,74447,,,,t,2025-12-13 20:22:00.438122,2025-12-13 20:22:00.438122,0,muscogee nation department of housing
30,1,Tulsa Educare,,f,,9185082253,"","",,,,3420 N. Peoria Ave.,"",Tulsa,OK,,74106,,,,t,2025-12-13 20:22:00.438122,2025-12-13 20:22:00.438122,0,tulsa educare
37,1,ABC Playgrounds,,t,,501-912-3479,"","",,,,15109 Elm St.,"",Alexander,AR,,72002,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,abc playgrounds
42,1,Acorn Learning Center,,t,,405-640-0024,"","",,,,3601 NW 51st St.,"",Oklahoma City,OK,,73112,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,acorn learning center
48,1,Alabama Quassarte Childcare Center,,t,,918-716-0841,"","",,,,2122 Hwy 27,"",Wetumka,OK,,74883,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,alabama quassarte childcare center
52,1,Altus Air Force Base,,f,,580-481-7903,"","",,,,1866 W. River Dr.,"",Altus AFB,OK,,73523,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,altus air force base
57,1,Antler Day Care,,f,,405-531-9103,"","",,,,4704 NW 164th St.,"",Edmond,AR,,73013,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,antler day care
62,1,"Arkansas Dept of Parks, Heritage, & Tourism",,t,,501-682-0813,"","",,,,1 Capitol Mall,Suite 4B-215,Little Rock,AR,,72201,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,arkansas dept of parks heritage tourism
71,1,ASRC Federal Field Services,,f,,580-213-7176,"","",,,,400 Young Rd.,Suite 122,Vance AFB,OK,,73705-5508,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,asrc federal field services
80,1,Barnes Elementary/Midwest City-Del City Schools,,t,,405-739-1640,"","",,,,7217 S.E. 15th Street,"",Midwest City,OK,,73110,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,barnes elementary midwest city del city schools
87,1,Beacon HOA Management LLC,,t,,918-710-0531,"","",,,,PO Box 744,"",Bixby,OK,,74008,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,beacon hoa management llc
92,1,Benton Public School District,,t,,501-860-5791,"","",,,,207 W. Conway,"",Benton,AR,,72015,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,benton public school district
97,1,Bethany First Church of The Nazarene,,t,,580-504-3227,405-789-2050,"",,,,6789 NW 39th Expressway,"",Bethany,OK,,73008,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,bethany first church of the nazarene
102,1,Bixby Central Elementary PTO,,t,,9184130954,"","",,,,201 S Main St,"",Bixby,OK,,74008,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,bixby central elementary pto
103,1,Bixby East Elementary PTO,,f,,918-231-2551,"","",,,,11901 East 131st St S,"",Broken Arrow,OK,,74011,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,bixby east elementary pto
110,1,Bowring Elementary,,f,,918-336-6892,"","",,,,87 County Road 3304,"",Pawhuska,OK,,74056,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,bowring elementary
116,1,Bristow Public Schools,,f,,918-367-5555,918-645-2995,918-367-5557,,,,420 North Main Street,"",Bristow,OK,,74010,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,bristow public schools
125,1,Cabot Public Schools-Early Childhood,,t,,918-555-5555,"","",,,,103 Commerce Park Dr.,"",Cabot,AR,,72023,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,cabot public schools early childhood
131,1,Cal-West Products Inc.,,t,,858-566-8484,"","",,,,7538 Trade Street,"",San Diego,CA,,92121,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,cal west products inc
138,1,Canton Public Schools,,f,,940-735-1672,9189349575,"",,,,300 East Main Street,"",Canton,OK,,73724,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,canton public schools
964,1,Willowbrook Construction,,t,, 405-892-9325,"","",,,,620 NE 36th St.,"",Oklahoma City,OK,,73105,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,willowbrook construction
966,1,"Windrush Apartments, IRT Living",,t,,405-348-1000,405-348-1000,"",,,,200 W 15th St,"",Edmond,OK,,73013,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,windrush apartments irt living
967,1,Winfield Property Management,,t,,479-841-5693,"","",,,,1510 S. Powell St.,"",Springdale,AR,,72764,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,winfield property management
968,1,Wister Elementary School,,f,,918-655-7381,"","",,,,201 Logan St.,"",Wister,OK,,74966,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,wister elementary school
969,1,Withrow Springs State Park,,t,, 479-559-2593,"","",,,,33424 Spur 23,"",Huntsville,AR,,72740,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,withrow springs state park
970,1,W.L. McNatt & Co.,,t,,405-232-7245,"","",,,,217 East Sheridan Ave.,"",Oklahoma City,OK,,73104,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,w l mcnatt co
971,1,Wonderview Elementary,,t,,501-354-8668,"","",,,,2436 AR-95,"",Hattieville,AR,,72063,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,wonderview elementary
973,1,Wonderview Schools,,t,,501-354-8668,"","",,,,2436 AR-95,"",Hattieville,AR,,72063,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,wonderview schools
974,1,Woodall Elementary School,,f,,918-555-5555,"","",,,,14090 W 835 Rd.,"",Tahlequah,OK,,74464,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,woodall elementary school
975,1,Woodland Hills Baptist Church,,f,,405-392-5500,"","",,,,313 Oklahoma 76,"",Newcastle,OK,,73065,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,woodland hills baptist church
976,1,Woodlands at Elm Creek,,t,,918-376-6536,"","",,,,Address Unknown,"",Owasso,OK,,74055,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,woodlands at elm creek
977,1,Woodland Trails at Washington Lane,,t,,918-859-5584,"","",,,,12150 E. 96th St. No.,"",Owasso,OK,,74055,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,woodland trails at washington lane
979,1,YMCA of Greater Oklahoma City,,t,,(405) 206-6615,(405) 206-6615,"",,,,2901 Marilyn Williams Drive,"",Edmond,OK ,,73003,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,ymca of greater oklahoma city
980,1,Yorktown HOA,,t,,918-845-5870,"","",,,,12713 South 1st Street,"",Jenks,OK,,74037,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,yorktown hoa
981,1,Yukon Public Schools,,f,,405-403-8317,"","",,,,600 Maple Ave.,"",Yukon,OK,,73099,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,yukon public schools
982,1,Zay's Place,,t,,918-269-7423,"","",,,,1423 S Garnett ,"",Tulsa,OK,,74128,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,zay s place
983,1,Zion's Gate Ministries,,f,,918-402-3081,"","",,,,8720 E. 61st St.,"",Tulsa,OK,,74133,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,zion s gate ministries
984,1,Zoo Orientation Plaza,,t,,918-555-5555,"","",,,,2000 Remington Pl.,"",Oklahoma City,OK,,73111,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,zoo orientation plaza
146,1,Carney Public Schools,,f,,903-261-4864,"","",,,,710 S Main St,"",Carney,OK,,74832,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,carney public schools
153,1,Cedar Glades Park,,t,,501-627-2826,"","",,,,1040 Cedar Glade Rd.,"",Hot Springs,AR,,71901,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,cedar glades park
154,1,Center for Victim Services,,t,,918-732-7979,"","",,,,P.O. Box 580,"",Okmulgee,OK,,74447,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,center for victim services
158,1,Cherokee Elementary School,,f,,918-458-4110,"","",,,,800 Goingsnake St.,"",Tahlequah,OK,,74464,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,cherokee elementary school
163,1,Cherokee Nation Health,,t,,918-781-6521,918-506-9940,"",,,,1001 South 41st Street East,"",Muscogee,OK,,74403,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,cherokee nation health
169,1,Cherokee Nation - One Fire Victim Services,,t,,918-458-7695,"","",,,,P.O. Box 948,"",Tahlequah,OK,,74465,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,cherokee nation one fire victim services
176,1,Chickasaw Housing Maintenance Service,,t,, 580-436-2603,"","",,,,111 Rosedale Rd,"",Ada,OK,,74820,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,chickasaw housing maintenance service
184,1,Choctaw Nation Affordable Housing,,f,,580-642-6389,"","",,,,1802 Chukka Hina Dr.,"",Durant,OK,,74701,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,choctaw nation affordable housing
190,1,Choctaw Nation Head Start - Coalgate,,t,,580-924-8280,"","",,,,1802 Chukka Hina,"",Durant,OK,,74701,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,choctaw nation head start coalgate
195,1,Choctaw Nation of Oklahoma,,f,,580-579-2261,"","",,,,2351 Big Lots Parkway,"",Durant,OK,,74701,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,choctaw nation of oklahoma
199,1,Choctaw Nation of Oklahoma - Spiro,,f,,9999999999,9189349575,"",,,,600 West Broadway,"",Broadway,Oklahoma,,74959,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,choctaw nation of oklahoma spiro
203,1,Choctaw Nation - Tuskahoma Capitol Museum Playground,,t,,918-934-9575,"","",,,,10 Council House Road,"",Tuskahoma,OK,,74574,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,choctaw nation tuskahoma capitol museum playground
206,1,Churchill Park HOA,,t,,918-688-0051,918-688-0051,"",,,,Don't know for sure St,"",Jenks,OK,,74037,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,churchill park hoa
214,1,City of Bartlesville,,f,,(918) 338-4151,(918) 440-1317,"",,,,1721 W. 5th Street,"",Bartlesville,OK,,74003,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,city of bartlesville
222,1,City of Blytheville,,t,,870-776-6600,870-776-6600,"",,,,124 W Walnut St,"",Blytheville,AR,,72315,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,city of blytheville
229,1,City of Collinsville,,t,,918-371-1010,000.000.0000,"",,,,106 N 12th St,PO Box 730,Collinsville,OK,,74021,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,city of collinsville
240,1,City of Fort Smith,,t,,479-784-1006,"","",,,,3301 South M Street,"",Fort Smith,AR,,72903,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,city of fort smith
249,1,City of Jenks,,t,,918-691-8245,"","",,,,305 S.. Birch St.,"",Jenks,OK,,74037,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,city of jenks
255,1,City of Nichols Hills,,t,,405-843-5222,"","",,,,1009 NW 75th St,"",Nichols Hills,OK,,73116,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,city of nichols hills
257,1,City of Oklahoma City Fire Department,,t,, 405-297-3600,"","",,,,820 NW 5th Street,"",Oklahoma City,OK,,73106,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,city of oklahoma city fire department
268,1,City of Spencer,,f,,4057064868,"","",,,,8200 NE 36th,"",Spencer,OK,,73084,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,city of spencer
272,1,City of Tahlequah Parks & Recreation Department,,f,,918-931-1958,"","",,,,951 Cessna Ave.,"",Tahlequah,OK,,74464,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,city of tahlequah parks recreation department
284,1,Claremore Museum of History,,f,,918-510-9070,"","",,,,121 N Weenonah Ave,"",Claremore,OK,,74017,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,claremore museum of history
291,1,Columbia Public Schools,,t,,573-214-3400,"","",,,,Columbia Public Schools, 1818 W. Worley,Columbia,MO,,65203,,,,t,2025-12-13 20:22:47.116955,2025-12-13 20:22:47.116955,0,columbia public schools
